ID,state,county,population,start_year,start_month,prior_period_ipc_phase,prior_period_phase3plus_pct,prior_year_cereal_production_tonnes,prior_year_cereal_gap_tonnes,food_insecurity_risk
ID_VQPU3E,Unity,Mayom,183288.0,2016,1,Emergency,60.5,1719.0,-12385.0,1
ID_T1OVEJ,Unity,Mayom,183288.0,2016,4,Crisis,19.6,1719.0,-12385.0,1
ID_KLCP9U,Unity,Mayom,183288.0,2016,5,Crisis,25.1,1719.0,-12385.0,1
ID_W165AE,Unity,Mayom,183288.0,2016,8,Crisis,34.9,1719.0,-12385.0,1
ID_JT70EB,Unity,Mayom,183288.0,2016,10,Crisis,34.9,1719.0,-12385.0,1
ID_PY9E57,Unity,Mayom,186519.0,2017,1,Crisis,25.1,1900.0,-13685.0,1
ID_6MOUZE,Unity,Mayom,186519.0,2017,2,Crisis,30.0,1900.0,-13685.0,1
ID_66VW9B,Unity,Mayom,186519.0,2017,5,Crisis,50.4,1900.0,-13685.0,1
ID_0MQOQ4,Unity,Mayom,186519.0,2017,6,Crisis,45.0,1900.0,-13685.0,1
ID_KREG16,Unity,Mayom,187887.0,2017,9,Crisis,45.0,1900.0,-13685.0,1
ID_7D6VNX,Unity,Mayom,187887.0,2017,10,Crisis,50.0,1900.0,-13685.0,1
ID_NPSV8D,Unity,Mayom,170927.0,2018,1,Crisis,34.6,2005.0,-14444.0,1
ID_KMU6U4,Unity,Mayom,170927.0,2018,2,Crisis,45.0,2005.0,-14444.0,1
ID_PLLGF3,Unity,Mayom,170927.0,2018,5,Emergency,64.9,2005.0,-14444.0,1
ID_09HSUW,Unity,Mayom,170927.0,2018,9,Emergency,70.2,2005.0,-14444.0,1
ID_DKEJP5,Unity,Mayom,170927.0,2018,10,Crisis,64.9,2005.0,-14444.0,1
ID_K7917X,Unity,Mayom,177371.0,2019,1,Crisis,55.0,2027.0,-12938.0,1
ID_FH41A6,Unity,Mayom,151690.0,2019,8,Crisis,60.3,2027.0,-12938.0,1
ID_8T2A3A,Unity,Mayom,151690.0,2019,9,Crisis,50.1,2027.0,-12938.0,1
ID_H7U0S3,Unity,Mayom,151690.0,2020,1,Crisis,40.2,2366.0,-13163.0,1
ID_KDZ4PP,Unity,Mayom,154167.0,2020,1,Crisis,54.7,2366.0,-13163.0,1
ID_J590EM,Unity,Mayom,151690.0,2020,2,Crisis,64.9,2366.0,-13163.0,1
ID_C20LSJ,Unity,Mayom,151690.0,2020,5,Crisis,60.0,2366.0,-13163.0,1
ID_WS1ZL7,Unity,Mayom,156701.0,2022,2,Emergency,64.6,3288.0,-13186.0,1
ID_P72L4X,Unity,Mayom,156701.0,2022,4,Emergency,65.1,3288.0,-13186.0,1
ID_5BWAEN,Unity,Mayom,156998.0,2022,10,Emergency,74.7,3288.0,-13186.0,1
ID_7YJF30,Unity,Mayom,156998.0,2022,12,Emergency,54.8,3288.0,-13186.0,1
ID_KH5840,Unity,Mayom,156998.0,2023,4,Crisis,50.3,1724.0,-15245.0,1
ID_ACUHGP,Unity,Mayom,181437.0,2023,9,Emergency,65.0,1724.0,-15245.0,1
ID_JNVWRX,Unity,Mayom,181437.0,2023,12,Crisis,40.2,1724.0,-15245.0,1
ID_GKIKR2,Unity,Mayom,181437.0,2024,4,Crisis,45.2,2196.0,-13689.0,1
ID_OMRDE5,Unity,Mayom,161708.0,2024,9,Crisis,55.1,2196.0,-13689.0,1
ID_1K8LXE,Unity,Mayom,160348.0,2024,12,Crisis,45.1,2196.0,-13689.0,1
ID_QLEZZ1,Unity,Mayom,162825.0,2025,4,Crisis,44.9,2496.0,-11661.0,1
ID_R2ROIK,Unity,Panyijiar,74734.0,2014,10,Crisis,49.5,1063.3157894736842,-7704.105263157895,1
ID_S62C1J,Unity,Panyijiar,76099.0,2015,1,Crisis,50.8,1063.3157894736842,-7704.105263157895,1
ID_LOPO6J,Unity,Panyijiar,76099.0,2015,4,Emergency,34.2,1063.3157894736842,-7704.105263157895,1
ID_0M3LOU,Unity,Panyijiar,76099.0,2015,5,Crisis,74.9,1063.3157894736842,-7704.105263157895,1
ID_FHW8WL,Unity,Panyijiar,76099.0,2015,8,Emergency,74.9,1063.3157894736842,-7704.105263157895,1
ID_VA02DZ,Unity,Panyijiar,76099.0,2015,10,Emergency,80.2,1063.3157894736842,-7704.105263157895,1
ID_61TXSN,Unity,Panyijiar,77465.0,2016,1,Emergency,78.8,1120.0,-7409.0,1
ID_HFT4I2,Unity,Panyijiar,77465.0,2016,4,Emergency,74.9,1120.0,-7409.0,1
ID_6LH07B,Unity,Panyijiar,77465.0,2016,5,Emergency,64.5,1120.0,-7409.0,1
ID_A7DORF,Unity,Panyijiar,77465.0,2016,8,Emergency,74.9,1120.0,-7409.0,1
ID_KI1IJE,Unity,Panyijiar,77465.0,2016,10,Crisis,50.3,1120.0,-7409.0,1
ID_2XE0JD,Unity,Panyijiar,78830.0,2017,1,Crisis,40.0,859.0,-5687.0,1
ID_CZ1OA3,Unity,Panyijiar,78830.0,2017,2,Emergency,71.0,859.0,-5687.0,1
ID_VF02GV,Unity,Panyijiar,78830.0,2017,5,Emergency,71.0,859.0,-5687.0,1
ID_LLSAJH,Unity,Panyijiar,78830.0,2017,6,Crisis,69.8,859.0,-5687.0,1
ID_JXQKD8,Unity,Panyijiar,89449.0,2017,9,Crisis,59.6,859.0,-5687.0,1
ID_UR6TIA,Unity,Panyijiar,89449.0,2017,10,Emergency,80.5,859.0,-5687.0,1
ID_RONTDI,Unity,Panyijiar,92132.0,2018,1,Crisis,59.3,1157.0,-6674.0,1
ID_9OINUX,Unity,Panyijiar,92132.0,2018,2,Crisis,45.6,1157.0,-6674.0,1
ID_L39DG5,Unity,Panyijiar,92132.0,2018,5,Emergency,66.2,1157.0,-6674.0,1
ID_RIFWR0,Unity,Panyijiar,92132.0,2018,9,Emergency,84.7,1157.0,-6674.0,1
ID_UI1JLM,Unity,Panyijiar,92132.0,2018,10,Crisis,69.5,1157.0,-6674.0,1
ID_FLUOAY,Unity,Panyijiar,95606.0,2019,1,Crisis,55.4,1310.0,-6756.0,1
ID_12TLXL,Unity,Panyijiar,109541.0,2019,8,Crisis,65.9,1310.0,-6756.0,1
ID_ZS49CD,Unity,Panyijiar,109541.0,2019,9,Emergency,74.9,1310.0,-6756.0,1
ID_ZN1F0F,Unity,Panyijiar,109541.0,2020,1,Crisis,64.8,1483.0,-6887.0,1
ID_P8BPG2,Unity,Panyijiar,110582.0,2020,1,Crisis,60.3,1483.0,-6887.0,1
ID_R0TOKP,Unity,Panyijiar,109541.0,2020,2,Emergency,69.6,1483.0,-6887.0,1
ID_K7YSWN,Unity,Panyijiar,109541.0,2020,5,Crisis,69.4,1483.0,-6887.0,1
ID_XFSHWZ,Unity,Panyijiar,120033.0,2022,2,Emergency,74.9,0.0,-8880.0,1
ID_SJQ77Z,Unity,Panyijiar,120033.0,2022,4,Emergency,75.0,0.0,-8880.0,1
ID_4ES3AO,Unity,Panyijiar,120261.0,2022,10,Emergency,80.0,0.0,-8880.0,1
ID_FC9LGY,Unity,Panyijiar,120261.0,2022,12,Emergency,59.9,0.0,-8880.0,1
ID_TLCQFM,Unity,Panyijiar,120261.0,2023,4,Emergency,74.8,515.0,-8632.0,1
ID_UIW7J3,Unity,Panyijiar,139208.0,2023,9,Emergency,79.8,515.0,-8632.0,1
ID_5VLWOJ,Unity,Panyijiar,139208.0,2023,12,Crisis,55.3,515.0,-8632.0,1
ID_TXCF0K,Unity,Panyijiar,139208.0,2024,4,Crisis,60.3,2012.0,-10176.0,1
ID_JD2V1L,Unity,Panyijiar,123869.0,2024,9,Emergency,65.4,2012.0,-10176.0,1
ID_1VJ35Y,Unity,Panyijiar,67376.0,2024,12,Crisis,49.2,2012.0,-10176.0,1
ID_RG29D2,Unity,Panyijiar,68417.0,2025,4,Crisis,59.4,1220.0,-9625.0,1
ID_FF5L6B,Unity,Pariang,218381.0,2014,10,Crisis,20.1,2586.1052631578946,-11982.78947368421,0
ID_SPXLSE,Unity,Pariang,220970.0,2015,1,Stressed,15.1,2586.1052631578946,-11982.78947368421,1
ID_UNNRLS,Unity,Pariang,220970.0,2015,4,Crisis,34.8,2586.1052631578946,-11982.78947368421,1
ID_T54884,Unity,Pariang,220970.0,2015,5,Crisis,64.7,2586.1052631578946,-11982.78947368421,1
ID_Z4UR2Y,Unity,Pariang,220970.0,2015,8,Crisis,70.1,2586.1052631578946,-11982.78947368421,1
ID_UPMANQ,Unity,Pariang,220970.0,2015,10,Crisis,54.8,2586.1052631578946,-11982.78947368421,1
ID_Y0HU97,Unity,Pariang,223559.0,2016,1,Emergency,90.1,2381.0,-9844.0,1
ID_NG0APS,Unity,Pariang,223559.0,2016,4,Crisis,25.0,2381.0,-9844.0,0
ID_ALDNJ7,Unity,Pariang,223559.0,2016,5,Stressed,14.8,2381.0,-9844.0,1
ID_VBJRBZ,Unity,Pariang,223559.0,2016,8,Crisis,25.0,2381.0,-9844.0,0
ID_JW8357,Unity,Pariang,223559.0,2016,10,Stressed,15.2,2381.0,-9844.0,0
ID_9WRR51,Unity,Pariang,149470.0,2017,1,Stressed,9.8,2449.0,-10122.0,0
ID_3BB6F0,Unity,Pariang,149470.0,2017,2,Stressed,14.7,2449.0,-10122.0,0
ID_5EP4CW,Unity,Pariang,226148.0,2017,5,Stressed,14.7,2449.0,-10122.0,0
ID_CDT9GW,Unity,Pariang,226148.0,2017,6,Stressed,15.0,2449.0,-10122.0,0
ID_A44LZ6,Unity,Pariang,242266.0,2017,9,Stressed,15.0,2449.0,-10122.0,1
ID_V7S7O4,Unity,Pariang,242266.0,2017,10,Crisis,40.0,2449.0,-10122.0,1
ID_YC3S0D,Unity,Pariang,249534.0,2018,1,Crisis,24.8,2892.0,-18319.0,1
ID_PJHSG0,Unity,Pariang,249534.0,2018,2,Crisis,44.9,2892.0,-18319.0,1
ID_4AJMMU,Unity,Pariang,249534.0,2018,5,Crisis,54.9,2892.0,-18319.0,1
ID_ZUQED0,Unity,Pariang,133337.0,2018,9,Crisis,60.1,2892.0,-18319.0,1
ID_GV812H,Unity,Pariang,133337.0,2018,10,Crisis,49.5,2892.0,-18319.0,1
ID_NC0I4X,Unity,Pariang,138364.0,2019,1,Crisis,40.5,3165.0,-18682.0,1
ID_6G1EBZ,Unity,Pariang,127465.0,2019,8,Crisis,54.9,3165.0,-18682.0,1
ID_GFLIG5,Unity,Pariang,127465.0,2019,9,Crisis,54.9,3165.0,-18682.0,1
ID_GKZJRU,Unity,Pariang,127465.0,2020,1,Crisis,49.4,2124.0,-9990.0,1
ID_MXQW3B,Unity,Pariang,129157.0,2020,1,Crisis,29.8,2124.0,-9990.0,1
ID_4NTHZM,Unity,Pariang,127465.0,2020,2,Crisis,69.7,2124.0,-9990.0,1
ID_32HZS3,Unity,Pariang,127465.0,2020,5,Crisis,40.0,2124.0,-9990.0,1
ID_2D1JQB,Unity,Pariang,131158.0,2022,2,Crisis,54.9,2716.0,-10136.0,1
ID_EXGFVN,Unity,Pariang,131158.0,2022,4,Emergency,70.1,2716.0,-10136.0,1
ID_NVBZW5,Unity,Pariang,131408.0,2022,10,Emergency,80.1,2716.0,-10136.0,1
ID_APMXD6,Unity,Pariang,131408.0,2022,12,Crisis,55.6,2716.0,-10136.0,1
ID_LQGA3Q,Unity,Pariang,131408.0,2023,4,Crisis,54.8,2578.0,-10659.0,1
ID_UPO4JN,Unity,Pariang,193649.0,2023,9,Crisis,65.4,2578.0,-10659.0,1
ID_MYK851,Unity,Pariang,193649.0,2023,12,Crisis,40.3,2578.0,-10659.0,1
ID_6SP18O,Unity,Pariang,193649.0,2024,4,Crisis,44.9,2578.0,-10659.0,1
ID_BS7587,Unity,Pariang,135350.0,2024,9,Crisis,49.6,2578.0,-10659.0,1
ID_H91EL8,Unity,Pariang,109511.0,2024,12,Emergency,75.4,2578.0,-10659.0,1
ID_8L12QF,Unity,Pariang,111202.0,2025,4,Crisis,49.3,2578.0,-10659.0,1
ID_AF5KCI,Unity,Rubkona,204766.0,2014,10,Emergency,44.9,553.421052631579,-16031.552631578948,1
ID_HDIY4N,Unity,Rubkona,208507.0,2015,1,Crisis,20.0,553.421052631579,-16031.552631578948,1
ID_RMQYZ6,Unity,Rubkona,208507.0,2015,4,Emergency,35.0,553.421052631579,-16031.552631578948,1
ID_Y3Z1DE,Unity,Rubkona,208507.0,2015,5,Crisis,45.1,553.421052631579,-16031.552631578948,1
ID_1E1630,Unity,Rubkona,208507.0,2015,8,Crisis,64.7,553.421052631579,-16031.552631578948,1
ID_POCR0V,Unity,Rubkona,208507.0,2015,10,Emergency,90.2,553.421052631579,-16031.552631578948,1
ID_HV1NM3,Unity,Rubkona,212249.0,2016,1,Emergency,90.2,408.0,-19316.0,1
ID_V16XEG,Unity,Rubkona,212249.0,2016,4,Emergency,69.7,408.0,-19316.0,1
ID_HPMXPK,Unity,Rubkona,212249.0,2016,5,Crisis,40.0,408.0,-19316.0,1
ID_N3B8PF,Unity,Rubkona,212249.0,2016,8,Crisis,55.1,408.0,-19316.0,1
ID_Y4QCYD,Unity,Rubkona,212249.0,2016,10,Crisis,55.1,408.0,-19316.0,1
ID_52ALUN,Unity,Rubkona,215990.0,2017,1,Crisis,49.9,417.0,-19755.0,0
ID_QR8O1K,Unity,Rubkona,215990.0,2017,2,Stressed,14.8,417.0,-19755.0,1
ID_JWV2QN,Unity,Rubkona,215990.0,2017,5,Crisis,30.1,417.0,-19755.0,1
ID_RMTN29,Unity,Rubkona,215990.0,2017,6,Crisis,65.3,417.0,-19755.0,1
ID_TNYFM7,Unity,Rubkona,72680.0,2017,9,Crisis,69.9,417.0,-19755.0,1
ID_VH30QB,Unity,Rubkona,72680.0,2017,10,Crisis,59.2,417.0,-19755.0,1
ID_KERN6Y,Unity,Rubkona,74860.0,2018,1,Crisis,49.5,294.0,-6818.0,1
ID_JMK3TG,Unity,Rubkona,74860.0,2018,2,Crisis,60.1,294.0,-6818.0,1
ID_MALWVM,Unity,Rubkona,74860.0,2018,5,Emergency,69.5,294.0,-6818.0,1
ID_B0IDD0,Unity,Rubkona,74860.0,2018,9,Emergency,74.8,294.0,-6818.0,1
ID_WPJ8YI,Unity,Rubkona,74860.0,2018,10,Emergency,80.1,294.0,-6818.0,1
ID_340SQC,Unity,Rubkona,77683.0,2019,1,Crisis,69.5,328.0,-6997.0,1
ID_NF9W5N,Unity,Rubkona,319746.0,2019,8,Crisis,75.9,328.0,-6997.0,1
ID_9C70PA,Unity,Rubkona,319746.0,2019,9,Crisis,65.1,328.0,-6997.0,1
ID_8JX54P,Unity,Rubkona,319746.0,2020,1,Crisis,65.1,551.0,-7050.0,1
ID_EGJKS4,Unity,Rubkona,321803.0,2020,1,Crisis,35.0,551.0,-7050.0,1
ID_I2NR1P,Unity,Rubkona,319746.0,2020,2,Crisis,60.0,551.0,-7050.0,1
ID_02JYV6,Unity,Rubkona,319746.0,2020,5,Crisis,40.0,551.0,-7050.0,1
ID_YJOAOE,Unity,Rubkona,341748.0,2022,2,Crisis,55.0,199.0,-7865.0,1
ID_JV9LHA,Unity,Rubkona,341748.0,2022,4,Emergency,60.0,199.0,-7865.0,1
ID_LCKZ3V,Unity,Rubkona,342397.0,2022,10,Emergency,75.2,199.0,-7865.0,1
ID_WLO7AM,Unity,Rubkona,342397.0,2022,12,Emergency,80.0,199.0,-7865.0,1
ID_MPQ0HZ,Unity,Rubkona,342397.0,2023,4,Emergency,80.0,179.0,-8127.0,1
ID_YJB48W,Unity,Rubkona,308683.0,2023,9,Emergency,85.0,179.0,-8127.0,1
ID_UMH9NK,Unity,Rubkona,308683.0,2023,12,Emergency,74.8,179.0,-8127.0,1
ID_LYBWGM,Unity,Rubkona,308683.0,2024,4,Emergency,80.0,670.0,-29535.0,1
ID_P9A9UR,Unity,Rubkona,352669.0,2024,9,Emergency,80.0,670.0,-29535.0,1
ID_I7EV4D,Unity,Rubkona,133145.0,2024,12,Emergency,68.1,670.0,-29535.0,1
ID_H9UGF1,Unity,Rubkona,135202.0,2025,4,Emergency,80.4,1389.0,-33120.0,1
ID_0OO1PV,Upper Nile,Baliet,60412.0,2014,10,Emergency,64.6,687.3421052631579,-2667.394736842105,1
ID_LND581,Upper Nile,Baliet,61515.0,2015,1,Crisis,34.8,687.3421052631579,-2667.394736842105,1
ID_LTO4RQ,Upper Nile,Baliet,61515.0,2015,4,Emergency,65.0,687.3421052631579,-2667.394736842105,1
ID_3Q7GKT,Upper Nile,Baliet,61515.0,2015,5,Crisis,55.3,687.3421052631579,-2667.394736842105,1
ID_MQG6NX,Upper Nile,Baliet,61515.0,2015,8,Crisis,74.8,687.3421052631579,-2667.394736842105,1
ID_9OWWEW,Upper Nile,Baliet,61515.0,2015,10,Emergency,94.3,687.3421052631579,-2667.394736842105,1
ID_9V08LI,Upper Nile,Baliet,62619.0,2016,1,Crisis,89.4,297.0,-1692.0,1
ID_UQDN05,Upper Nile,Baliet,62619.0,2016,4,Emergency,91.0,297.0,-1692.0,1
ID_XT54FN,Upper Nile,Baliet,62619.0,2016,5,Crisis,84.6,297.0,-1692.0,1
ID_5G77LK,Upper Nile,Baliet,62619.0,2016,8,Emergency,95.8,297.0,-1692.0,1
ID_6HQIV9,Upper Nile,Baliet,62619.0,2016,10,Crisis,75.1,297.0,-1692.0,1
ID_29SEVL,Upper Nile,Baliet,63722.0,2017,1,Crisis,59.1,461.0,-5718.0,1
ID_7FQ8AB,Upper Nile,Baliet,63722.0,2017,2,Crisis,29.8,461.0,-5718.0,1
ID_Y595CP,Upper Nile,Baliet,63722.0,2017,5,Crisis,43.9,461.0,-5718.0,1
ID_JZE1XT,Upper Nile,Baliet,63722.0,2017,6,Crisis,61.2,461.0,-5718.0,1
ID_AR0KO3,Upper Nile,Baliet,7693.0,2017,9,Crisis,61.2,461.0,-5718.0,1
ID_1NZSXP,Upper Nile,Baliet,7693.0,2017,10,Emergency,65.0,461.0,-5718.0,1
ID_EFJ31E,Upper Nile,Baliet,7924.0,2018,1,Crisis,52.0,50.0,-624.0,1
ID_GOM62H,Upper Nile,Baliet,7924.0,2018,2,Crisis,63.1,50.0,-624.0,1
ID_DXC6RI,Upper Nile,Baliet,7924.0,2018,5,Crisis,63.1,50.0,-624.0,1
ID_JKQ2ZU,Upper Nile,Baliet,49293.0,2018,9,Emergency,75.7,50.0,-624.0,1
ID_V1FKHN,Upper Nile,Baliet,49293.0,2018,10,Crisis,64.9,50.0,-624.0,1
ID_NK8FWR,Upper Nile,Baliet,51151.0,2019,1,Crisis,54.8,80.0,-614.0,1
ID_PK0ZFK,Upper Nile,Baliet,54058.0,2019,8,Crisis,48.9,80.0,-614.0,1
ID_NWBHKV,Upper Nile,Baliet,54058.0,2019,9,Crisis,64.7,80.0,-614.0,1
ID_JZ09OW,Upper Nile,Baliet,54058.0,2020,1,Crisis,38.8,696.0,-3782.0,1
ID_GMF4LN,Upper Nile,Baliet,55043.0,2020,1,Crisis,46.2,696.0,-3782.0,1
ID_5RGSG6,Upper Nile,Baliet,54058.0,2020,2,Crisis,52.7,696.0,-3782.0,1
ID_A8MLIK,Upper Nile,Baliet,54058.0,2020,5,Crisis,53.6,696.0,-3782.0,1
ID_22XMQ6,Upper Nile,Baliet,57756.0,2022,2,Emergency,64.7,984.0,-3767.0,1
ID_6442SI,Upper Nile,Baliet,57756.0,2022,4,Emergency,58.9,984.0,-3767.0,1
ID_HXODLC,Upper Nile,Baliet,57866.0,2022,10,Emergency,69.3,984.0,-3767.0,1
ID_TT058C,Upper Nile,Baliet,57866.0,2022,12,Emergency,55.3,984.0,-3767.0,1
ID_UIJ0YX,Upper Nile,Baliet,57866.0,2023,4,Crisis,60.5,1014.0,-3880.0,1
ID_IYQBVT,Upper Nile,Baliet,29751.0,2023,9,Emergency,63.9,1014.0,-3880.0,1
ID_DG3C6S,Upper Nile,Baliet,29751.0,2023,12,Crisis,57.1,1014.0,-3880.0,1
ID_CIVUQT,Upper Nile,Baliet,29751.0,2024,4,Crisis,50.4,1007.0,-1598.0,1
ID_2LWHED,Upper Nile,Baliet,35158.0,2024,9,Crisis,57.1,1007.0,-1598.0,1
ID_HTHRUU,Upper Nile,Baliet,63773.0,2024,12,Crisis,65.4,1007.0,-1598.0,1
ID_5E51H3,Upper Nile,Baliet,64758.0,2025,4,Crisis,59.6,1639.0,-1439.0,1
ID_WQA1VR,Upper Nile,Fashoda,41784.0,2014,10,Stressed,14.4,525.2368421052631,-3224.5789473684213,0
ID_GSS8K5,Upper Nile,Fashoda,42548.0,2015,1,Stressed,14.4,525.2368421052631,-3224.5789473684213,1
ID_IJULP9,Upper Nile,Fashoda,42548.0,2015,4,Crisis,18.8,525.2368421052631,-3224.5789473684213,1
ID_8RL9QF,Upper Nile,Fashoda,42548.0,2015,5,Crisis,44.7,525.2368421052631,-3224.5789473684213,1
ID_CPK7PW,Upper Nile,Fashoda,42548.0,2015,8,Crisis,30.6,525.2368421052631,-3224.5789473684213,1
ID_TG21HS,Upper Nile,Fashoda,42548.0,2015,10,Crisis,68.2,525.2368421052631,-3224.5789473684213,1
ID_LTDKVU,Upper Nile,Fashoda,43312.0,2016,1,Crisis,49.4,153.0,-3305.0,1
ID_FF124V,Upper Nile,Fashoda,43312.0,2016,4,Crisis,34.6,153.0,-3305.0,1
ID_F89X22,Upper Nile,Fashoda,43312.0,2016,5,Crisis,78.5,153.0,-3305.0,1
ID_J7Q4KF,Upper Nile,Fashoda,43312.0,2016,8,Emergency,85.4,153.0,-3305.0,1
ID_MM0QPO,Upper Nile,Fashoda,43312.0,2016,10,Crisis,53.1,153.0,-3305.0,1
ID_P1O8M2,Upper Nile,Fashoda,44075.0,2017,1,Crisis,43.9,125.0,-2693.0,1
ID_91AZHZ,Upper Nile,Fashoda,44075.0,2017,2,Crisis,25.0,125.0,-2693.0,1
ID_KNL2LU,Upper Nile,Fashoda,44075.0,2017,5,Crisis,25.0,125.0,-2693.0,1
ID_HHS4DI,Upper Nile,Fashoda,44075.0,2017,6,Crisis,74.9,125.0,-2693.0,1
ID_LRZQ8B,Upper Nile,Fashoda,13572.0,2017,9,Emergency,74.9,125.0,-2693.0,1
ID_XY6RKV,Upper Nile,Fashoda,13572.0,2017,10,Emergency,58.9,125.0,-2693.0,1
ID_NDXJN7,Upper Nile,Fashoda,13979.0,2018,1,Emergency,58.9,53.0,-1135.0,1
ID_DE0L1O,Upper Nile,Fashoda,13979.0,2018,2,Crisis,57.2,53.0,-1135.0,1
ID_FFKHDI,Upper Nile,Fashoda,13979.0,2018,5,Emergency,57.2,53.0,-1135.0,1
ID_U1JTKA,Upper Nile,Fashoda,47308.0,2018,9,Emergency,64.4,53.0,-1135.0,1
ID_1C2ZL4,Upper Nile,Fashoda,47308.0,2018,10,Crisis,55.0,53.0,-1135.0,1
ID_6Q5GQQ,Upper Nile,Fashoda,49092.0,2019,1,Crisis,55.0,54.0,-1170.0,1
ID_LYZJ0A,Upper Nile,Fashoda,73476.0,2019,8,Crisis,65.2,54.0,-1170.0,1
ID_EOORBT,Upper Nile,Fashoda,73476.0,2019,9,Emergency,59.9,54.0,-1170.0,1
ID_6SAPBS,Upper Nile,Fashoda,73476.0,2020,1,Crisis,54.4,285.0,-4013.0,1
ID_22RUW0,Upper Nile,Fashoda,74225.0,2020,1,Crisis,44.9,285.0,-4013.0,1
ID_U92T24,Upper Nile,Fashoda,73476.0,2020,2,Emergency,59.3,285.0,-4013.0,1
ID_D7V911,Upper Nile,Fashoda,73476.0,2020,5,Crisis,49.0,285.0,-4013.0,1
ID_PJQ50X,Upper Nile,Fashoda,76641.0,2022,2,Crisis,59.9,505.0,-4055.0,1
ID_CXMSY3,Upper Nile,Fashoda,76641.0,2022,4,Emergency,49.6,505.0,-4055.0,1
ID_PAUA3A,Upper Nile,Fashoda,76787.0,2022,10,Emergency,60.0,505.0,-4055.0,1
ID_IPJIYL,Upper Nile,Fashoda,76787.0,2022,12,Emergency,59.9,505.0,-4055.0,1
ID_QX1UM5,Upper Nile,Fashoda,76787.0,2023,4,Emergency,65.1,433.0,-4264.0,1
ID_5F1HGA,Upper Nile,Fashoda,52384.0,2023,9,Emergency,75.5,433.0,-4264.0,1
ID_V42T8L,Upper Nile,Fashoda,52384.0,2023,12,Crisis,61.1,433.0,-4264.0,1
ID_LIHKPJ,Upper Nile,Fashoda,52384.0,2024,4,Crisis,64.9,995.0,-3591.0,1
ID_7HME6P,Upper Nile,Fashoda,79090.0,2024,9,Emergency,70.6,995.0,-3591.0,1
ID_4NP00N,Upper Nile,Fashoda,48508.0,2024,12,Crisis,45.5,995.0,-3591.0,1
ID_QOHN3D,Upper Nile,Fashoda,49257.0,2025,4,Crisis,41.2,2031.0,-4893.0,1
ID_G60E1E,Upper Nile,Longochuk,79681.0,2014,10,Crisis,30.1,1451.157894736842,-4161.473684210527,0
ID_RV0LG9,Upper Nile,Longochuk,81137.0,2015,1,Stressed,15.1,1451.157894736842,-4161.473684210527,1
ID_2MJEQA,Upper Nile,Longochuk,81137.0,2015,4,Crisis,54.2,1451.157894736842,-4161.473684210527,1
ID_2O4M84,Upper Nile,Longochuk,81137.0,2015,5,Emergency,70.3,1451.157894736842,-4161.473684210527,1
ID_P4K9DX,Upper Nile,Longochuk,81137.0,2015,8,Emergency,69.0,1451.157894736842,-4161.473684210527,1
ID_OQ8JXL,Upper Nile,Longochuk,81137.0,2015,10,Emergency,85.0,1451.157894736842,-4161.473684210527,1
ID_FIUEFZ,Upper Nile,Longochuk,82592.0,2016,1,Crisis,55.5,1336.0,-4861.0,1
ID_1C25XN,Upper Nile,Longochuk,82592.0,2016,4,Crisis,30.3,1336.0,-4861.0,1
ID_OFG780,Upper Nile,Longochuk,82592.0,2016,5,Crisis,70.2,1336.0,-4861.0,1
ID_3G5DFR,Upper Nile,Longochuk,82592.0,2016,8,Crisis,84.8,1336.0,-4861.0,0
ID_LW6JL2,Upper Nile,Longochuk,82592.0,2016,10,Stressed,14.5,1336.0,-4861.0,0
ID_L5B56B,Upper Nile,Longochuk,84048.0,2017,1,Stressed,9.7,336.0,-909.0,0
ID_NVSFA6,Upper Nile,Longochuk,84048.0,2017,2,Stressed,9.5,336.0,-909.0,0
ID_D9ER94,Upper Nile,Longochuk,84048.0,2017,5,Stressed,14.3,336.0,-909.0,1
ID_TEVWLQ,Upper Nile,Longochuk,84048.0,2017,6,Crisis,39.3,336.0,-909.0,1
ID_6EXNWZ,Upper Nile,Longochuk,72304.0,2017,9,Crisis,45.2,336.0,-909.0,1
ID_R04HHE,Upper Nile,Longochuk,72304.0,2017,10,Crisis,59.5,336.0,-909.0,1
ID_7ICDO5,Upper Nile,Longochuk,74473.0,2018,1,Crisis,49.8,1592.0,-4738.0,1
ID_DIGXL9,Upper Nile,Longochuk,74473.0,2018,2,Emergency,85.9,1592.0,-4738.0,1
ID_YSU51E,Upper Nile,Longochuk,74473.0,2018,5,Emergency,91.3,1592.0,-4738.0,1
ID_PXU7B6,Upper Nile,Longochuk,74473.0,2018,9,Emergency,90.0,1592.0,-4738.0,1
ID_NBHGFB,Upper Nile,Longochuk,74473.0,2018,10,Emergency,80.6,1592.0,-4738.0,1
ID_2FLURM,Upper Nile,Longochuk,77281.0,2019,1,Crisis,69.8,1640.0,-4880.0,1
ID_W3UQHW,Upper Nile,Longochuk,57301.0,2019,8,Emergency,80.2,1640.0,-4880.0,1
ID_TEK17M,Upper Nile,Longochuk,57301.0,2019,9,Emergency,75.0,1640.0,-4880.0,1
ID_6J3RTX,Upper Nile,Longochuk,57301.0,2020,1,Crisis,54.1,1701.0,-5065.0,1
ID_YMSCNX,Upper Nile,Longochuk,58597.0,2020,1,Emergency,59.3,1701.0,-5065.0,1
